reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
348_TUN_CA1,"Benenden",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0009/343548/PP_SPG_Benenden_Iden_Green_CAA.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Shared appraisal with Iden GreenBest Map is shown on page 12 of the appraisal document. ",,,
348_TUN_CA2,"Bidborough",,"No Appraisal document","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Mentioned but can't find appraisal",,,
348_TUN_CA3,"Brenchley",,"No Appraisal document","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Mentioned but can't find appraisal",,,
348_TUN_CA4,"Cranbrook",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0010/343549/CAA_Cranbrook.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Extra documents are available. ",,,
348_TUN_CA5,"Frittenden",,"No Appraisal document","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Mentioned but can't find appraisal",,,
348_TUN_CA6,"Goudhurst",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0003/343551/CAA_Goudhurst_Kilndown.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Maps are nigh impossible to readExtra documents are available. ",,,
348_TUN_CA7,"Hawkhurst - The Moor",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0007/343555/CAA_Hawkhurst.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Shared appraisal with Highgate and All Saints ChurchBest Map is shown on page 12 of the appraisal document. ",,,
348_TUN_CA8,"Hawkhurst - Highgate and All Saints Church",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0007/343555/CAA_Hawkhurst.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Shared appraisal with The MoorBest Map is shown on page 13 of the appraisal document. ",,,
348_TUN_CA9,"Horsmonden",,"No Appraisal document","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Mentioned but can't find appraisal",,,
348_TUN_CA10,"Iden Green (Benenden)",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0009/343548/PP_SPG_Benenden_Iden_Green_CAA.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Shared appraisal with BenendenBest Map is shown on page 13 of the appraisal document. ",,,
348_TUN_CA11,"Kilndown",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0003/343551/CAA_Goudhurst_Kilndown.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Maps are nigh impossible to readExtra documents are available. ",,,
348_TUN_CA12,"Lamberhurst",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0008/343556/CAA_Lamberhurst.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Shared appraisal with The DownBest Map is shown on page 11 of the appraisal document. ",,,
348_TUN_CA13,"Lamberhurst - the Down",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0008/343556/CAA_Lamberhurst.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Shared appraisal with LamberhurstBest Map is shown on page 10 of the appraisal document. ",,,
348_TUN_CA14,"Langton Green",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0009/343557/CAA_Langton_Green.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Extra documents are available. ",,,
348_TUN_CA15,"Matfield Green",,"No Appraisal document","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Mentioned but can't find appraisal",,,
348_TUN_CA16,"Pembury",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0003/343560/CAA_Pembury.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Best Map is shown on page 10 of the appraisal document. ",,,
348_TUN_CA17,"Sandhurst",,"No Appraisal document","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Mentioned but can't find appraisal",,,
348_TUN_CA18,"Sissinghurst",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0008/343565/Sissinghurst-Conservation-Area-Appraisal_adopted-Oct-2012.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Best Map is shown on page 20 or P30 of the appraisal document. ",,,
348_TUN_CA19,"Southborough, the Common",,"https://tunbridgewells.gov.uk/__data/assets/pdf_file/0004/343561/CAA_Southborough.pdf","https://tunbridgewells.gov.uk/planning/planning-policy/supplementary-planning-documents",,,"Best Map is shown on page 11 of the appraisal document. ",,,
