reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_34_BAE_CA1_1,34_BAE_CA1,"Bevercotes","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7642/cabevercotesstatement.pdf",area-appraisal,"",,,
D_34_BAE_CA1_2,34_BAE_CA1,"Bevercotes","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7641/cabevercotesmap.pdf,area-map,"",,,
D_34_BAE_CA2_1,34_BAE_CA2,"Blyth","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7648/cablythappraisal.pdf",area-appraisal,"Extra documents are available. ",,,
D_34_BAE_CA2_2,34_BAE_CA2,"Blyth","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7647/cablythmap.pdf,area-map,"Extra documents are available. ",,,
D_34_BAE_CA3_1,34_BAE_CA3,"Bothamsall","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",,,
D_34_BAE_CA3_2,34_BAE_CA3,"Bothamsall","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7650/cabothamsallmap.pdf,area-map,"",,,
D_34_BAE_CA4_1,34_BAE_CA4,"Carlton in Lindrick","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7652/cacarltonappraisal.pdf",area-appraisal,"Extra documents are available. ",,,
D_34_BAE_CA4_2,34_BAE_CA4,"Carlton in Lindrick","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7651/cacarltonmap.pdf,area-map,"Extra documents are available. ",,,
D_34_BAE_CA5_1,34_BAE_CA5,"Clayworth","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",,,
D_34_BAE_CA5_2,34_BAE_CA5,"Clayworth","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7655/caclayworthmap.pdf,area-map,"",,,
D_34_BAE_CA6_1,34_BAE_CA6,"Cuckney","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7659/cacuckneystatement.pdf",area-appraisal,"",,,
D_34_BAE_CA6_2,34_BAE_CA6,"Cuckney","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7656/cacuckneymap.pdf,area-map,"",,,
D_34_BAE_CA7_1,34_BAE_CA7,"East Drayton","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",,,
D_34_BAE_CA7_2,34_BAE_CA7,"East Drayton","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7661/caeastdraytonmap.pdf,area-map,"",,,
D_34_BAE_CA8_1,34_BAE_CA8,"East Markham","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7663/finaleastmarkhamcaa.pdf",area-appraisal,"Extra documents are available. ",,,
D_34_BAE_CA8_2,34_BAE_CA8,"East Markham","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7662/caeastmarkhammap.pdf,area-map,"Extra documents are available. ",,,
D_34_BAE_CA9_1,34_BAE_CA9,"Everton","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7667/caevertonappraisal.pdf",area-appraisal,"Extra documents are available. ",,,
D_34_BAE_CA9_2,34_BAE_CA9,"Everton","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7666/caevertonmap.pdf,area-map,"Extra documents are available. ",,,
D_34_BAE_CA10_1,34_BAE_CA10,"Gamston","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",,,
D_34_BAE_CA10_2,34_BAE_CA10,"Gamston","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7671/cagamstonmap.pdf,area-map,"",,,
D_34_BAE_CA11_1,34_BAE_CA11,"Gringley on the Hill","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"Extra documents are available. ",,,
D_34_BAE_CA11_2,34_BAE_CA11,"Gringley on the Hill","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7673/gringley-on-the-hill-16th-june-2010.pdf,area-map,"Extra documents are available. ",,,
D_34_BAE_CA12_1,34_BAE_CA12,"Holbeck","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"Extra documents are available. ",,,
D_34_BAE_CA12_2,34_BAE_CA12,"Holbeck","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7675/caholbeckmap.pdf,area-map,"Extra documents are available. ",,,
D_34_BAE_CA13_1,34_BAE_CA13,"Lound","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"",,,
D_34_BAE_CA13_2,34_BAE_CA13,"Lound","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7677/caloundmap.pdf,area-map,"",,,
D_34_BAE_CA14_1,34_BAE_CA14,"Mattersey","https://data.bassetlaw.gov.uk/conservation-area-information/","No Appraisal document",area-appraisal,"Extra documents are available. ",,,
D_34_BAE_CA14_2,34_BAE_CA14,"Mattersey","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7678/camatterseymap.pdf,area-map,"Extra documents are available. ",,,
D_34_BAE_CA15_1,34_BAE_CA15,"Misson","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7681/finalmissoncaampsept2017.pdf",area-appraisal,"Extra documents are available. ",,,
D_34_BAE_CA15_2,34_BAE_CA15,"Misson","https://data.bassetlaw.gov.uk/conservation-area-information/",https://data.bassetlaw.gov.uk/media/7680/missoncamap13thsept2017.pdf,area-map,"Extra documents are available. ",,,
D_34_BAE_CA16_1,34_BAE_CA16,"Mr Straw's","https://data.bassetlaw.gov.uk/conservation-area-information/","https://data.bassetlaw.gov.uk/media/7685/camrstrawsappraisal.pdf",area-appraisal,"Extra documents are available. ",,,
