reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_190_LAC_CA1_1,190_LAC_CA1,"Arkholme","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/1284/Arkholme-CAA-Jan-2016.pdf",area-appraisal,"",,,
D_190_LAC_CA1_2,190_LAC_CA1,"Arkholme","https://www.lancaster.gov.uk/planning/conservation/conservation-areas",https://www.lancaster.gov.uk/assets/attach/11518/Cons_Area_Map_Book_17Jan2023_Arkholme.pdf,area-map,"",,,
D_190_LAC_CA2_1,190_LAC_CA2,"Bolton-le-Sands","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/335/Bolton-le-Sands-CAA-Final-Dec09.pdf",area-appraisal,"",,,
D_190_LAC_CA2_2,190_LAC_CA2,"Bolton-le-Sands","https://www.lancaster.gov.uk/planning/conservation/conservation-areas",https://www.lancaster.gov.uk/assets/attach/11519/Cons_Area_Map_Book_17Jan2023_Bolton-Le-Sands.pdf,area-map,"",,,
D_190_LAC_CA3_1,190_LAC_CA3,"Borwick","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11575/Borwick-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,
D_190_LAC_CA4_1,190_LAC_CA4,"Brookhouse Area ","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11606/Brookhouse-CAA-Final-Dec09-2-.pdf",area-appraisal,"",,,
D_190_LAC_CA4_2,190_LAC_CA4,"Brookhouse Area ","https://www.lancaster.gov.uk/planning/conservation/conservation-areas",https://www.lancaster.gov.uk/assets/attach/11607/Cons_Area_Map_Book_17Jan2023_Brookhouse.pdf,area-map,"",,,
D_190_LAC_CA5_1,190_LAC_CA5,"Cantsfield","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11577/Cantsfield-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,
D_190_LAC_CA6_1,190_LAC_CA6,"Carnforth","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/347/Carnforth-CA-Final-Adopted-2014.pdf",area-appraisal,"",,,
D_190_LAC_CA6_2,190_LAC_CA6,"Carnforth","https://www.lancaster.gov.uk/planning/conservation/conservation-areas",https://www.lancaster.gov.uk/assets/attach/11521/Cons_Area_Map_Book_17Jan2023_Carnforth.pdf,area-map,"",,,
D_190_LAC_CA7_1,190_LAC_CA7,"Dolphinholme","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11605/Dolphinholme_June_2016_CAA.pdf",area-appraisal,"",,,
D_190_LAC_CA7_2,190_LAC_CA7,"Dolphinholme","https://www.lancaster.gov.uk/planning/conservation/conservation-areas",https://www.lancaster.gov.uk/assets/attach/11603/Cons_Area_Map_Book_17Jan2023_Dolphinholme.pdf,area-map,"",,,
D_190_LAC_CA8_1,190_LAC_CA8,"Glasson Dock","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/2323/GlassonDockCAA-April2017-Adopted.pdf",area-appraisal,"",,,
D_190_LAC_CA8_2,190_LAC_CA8,"Glasson Dock","https://www.lancaster.gov.uk/planning/conservation/conservation-areas",https://www.lancaster.gov.uk/assets/attach/11522/Cons_Area_Map_Book_17Jan2023_Glasson-Dock.pdf,area-map,"",,,
D_190_LAC_CA9_1,190_LAC_CA9,"Greaves Road","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11600/Greaves-Road-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,
D_190_LAC_CA10_1,190_LAC_CA10,"Gressingham","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11579/Gressingham-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,
D_190_LAC_CA11_1,190_LAC_CA11,"Heysham","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11574/Heysham-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,
D_190_LAC_CA12_1,190_LAC_CA12,"Halton","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/338/Halton-CAA-Final-Dec09.pdf",area-appraisal,"",,,
D_190_LAC_CA12_2,190_LAC_CA12,"Halton","https://www.lancaster.gov.uk/planning/conservation/conservation-areas",https://www.lancaster.gov.uk/assets/attach/11523/Cons_Area_Map_Book_17Jan2023_Halton.pdf,area-map,"",,,
D_190_LAC_CA13_1,190_LAC_CA13,"Hornby","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/339/Hornby-CAA-Final-Dec09.pdf",area-appraisal,"",,,
D_190_LAC_CA13_2,190_LAC_CA13,"Hornby","https://www.lancaster.gov.uk/planning/conservation/conservation-areas",https://www.lancaster.gov.uk/assets/attach/11524/Cons_Area_Map_Book_17Jan2023_Hornby.pdf,area-map,"",,,
D_190_LAC_CA14_1,190_LAC_CA14,"Lancaster - Aldcliffe Road","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11580/Adcliffe-Road-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,
D_190_LAC_CA15_1,190_LAC_CA15,"Lancaster - Bath Mill","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11576/Bath-Mill-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,
D_190_LAC_CA16_1,190_LAC_CA16,"Lancaster - Cannon Hill","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/346/Cannon-Hill-Final-Adopted-2014.pdf",area-appraisal,"",,,
D_190_LAC_CA16_2,190_LAC_CA16,"Lancaster - Cannon Hill","https://www.lancaster.gov.uk/planning/conservation/conservation-areas",https://www.lancaster.gov.uk/assets/attach/11598/Cons_Area_Map_Book_17Jan2023_Cannon-Hill.pdf,area-map,"",,,
D_190_LAC_CA17_1,190_LAC_CA17,"Lancaster Centre - Character Area 1 -  The Quay","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/348/Lancaster-CAA-Character-Area-1-The-Quay.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",,,
D_190_LAC_CA18_1,190_LAC_CA18,"Lancaster Centre - Character Area 2-   The Castle","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/349/Lancaster-CAA-character-Area-2-The-Castle.pdf",area-appraisal,"Best Map is shown on page 14 of the appraisal document. ",,,
D_190_LAC_CA19_1,190_LAC_CA19,"Lancaster Centre - Character Area 3 -  Lancaster (City Centre)","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/350/Lancaster-CAA-Character-Area-3-City-Centre.pdf",area-appraisal,"Best Map is shown on page 15 of the appraisal document. ",,,
D_190_LAC_CA20_1,190_LAC_CA20,"Lancaster Centre - Character Area 4 -  Dalton Square","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/351/Lancaster-CAA-Character-Area-4-Dalton-Square.pdf",area-appraisal,"Best Map is shown on page 13 of the appraisal document. ",,,
D_190_LAC_CA21_1,190_LAC_CA21,"Lancaster Centre - Character Area 5 -  Canal Corridor: North","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/352/Lancaster-CAA-Character-Area-5-Canal-Corridor-North.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",,,
D_190_LAC_CA22_1,190_LAC_CA22,"Lancaster Centre - Character Area 6 -  Canal Corridor: South","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/353/Lancaster-CAA-Character-Area-6-Canal-Corridor-South.pdf",area-appraisal,"Best Map is shown on page 9 of the appraisal document. ",,,
D_190_LAC_CA23_1,190_LAC_CA23,"Lancaster Centre - Character Area 7 -  Residential: North East","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/354/Lancaster-CAA-Character-Area-7-Residential-North-East.pdf",area-appraisal,"Best Map is shown on page 12 of the appraisal document. ",,,
D_190_LAC_CA24_1,190_LAC_CA24,"Lancaster Centre - Character Area 8 -  Cathedral","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/355/Lancaster-CAA-Character-Area-8-Cathedral.pdf",area-appraisal,"Best Map is shown on page 8 of the appraisal document. ",,,
D_190_LAC_CA25_1,190_LAC_CA25,"Lancaster Centre - Character Area 9  - Residential - South West","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/356/Lancaster-CAA-Character-Area-9-Residential-South-West.pdf",area-appraisal,"Best Map is shown on page 11 of the appraisal document. ",,,
D_190_LAC_CA26_1,190_LAC_CA26,"Lancaster Centre - Character Area 10 - Westbourne Road","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/357/Lancaster-CAA-Character-Area-10-Westbourne-Road.pdf",area-appraisal,"Best Map is shown on page 10 of the appraisal document. ",,,
D_190_LAC_CA27_1,190_LAC_CA27,"Lancaster Centre - Character Area 11 - High Street","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/358/Lancaster-CAA-Character-Area-11-High-Street.pdf",area-appraisal,"Best Map is shown on page 11 of the appraisal document. ",,,
D_190_LAC_CA28_1,190_LAC_CA28,"Lancaster - Slyne Road, Skerton","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11588/Slyne-Road-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,
D_190_LAC_CA29_1,190_LAC_CA29,"Lancaster - Westfield Memorial Village","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11589/Westfield-Memorial-Village-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,
D_190_LAC_CA30_1,190_LAC_CA30,"Lancaster - Williamson Park","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11583/Williamson-Park-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,
D_190_LAC_CA31_1,190_LAC_CA31,"Lancaster - Lancaster Moor","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11420/LANCASTER-MOOR-CA-APPRAISAL.pdf",area-appraisal,"",,,
D_190_LAC_CA31_2,190_LAC_CA31,"Lancaster - Lancaster Moor","https://www.lancaster.gov.uk/planning/conservation/conservation-areas",https://www.lancaster.gov.uk/assets/attach/11516/Cons_Area_Map_Book_17Jan2023_Lancaster-Moor.pdf,area-map,"",,,
D_190_LAC_CA32_1,190_LAC_CA32,"Melling","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/1283/Melling-CAA-Feb-2016.pdf",area-appraisal,"",,,
D_190_LAC_CA32_2,190_LAC_CA32,"Melling","https://www.lancaster.gov.uk/planning/conservation/conservation-areas",https://www.lancaster.gov.uk/assets/attach/11525/Cons_Area_Map_Book_17Jan2023_Melling.pdf,area-map,"",,,
D_190_LAC_CA33_1,190_LAC_CA33,"Morecambe","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11608/Adopted-Morecambe-CAA.pdf",area-appraisal,"",,,
D_190_LAC_CA33_2,190_LAC_CA33,"Morecambe","https://www.lancaster.gov.uk/planning/conservation/conservation-areas",https://www.lancaster.gov.uk/assets/attach/11602/Cons_Area_Map_Book_17Jan2023_Morecambe.pdf,area-map,"",,,
D_190_LAC_CA34_1,190_LAC_CA34,"Morecambe West End","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11599/Morecambe-West-End-Conservation-Area-AssessmenT-Map.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,
D_190_LAC_CA35_1,190_LAC_CA35,"Nether Burrow","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11595/Nether-Burrow-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,
D_190_LAC_CA36_1,190_LAC_CA36,"Nether Kellet","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11594/Nether-Kellet-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,
D_190_LAC_CA37_1,190_LAC_CA37,"Over Kellet","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11628/Over-Kellet-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 3 of the appraisal document. ",,,
D_190_LAC_CA38_1,190_LAC_CA38,"Overton","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11592/Overton-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,
D_190_LAC_CA39_1,190_LAC_CA39,"Priest Hutton","https://www.lancaster.gov.uk/planning/conservation/conservation-areas","https://www.lancaster.gov.uk/assets/attach/11591/Priest-Hutton-Conservation-Area-Assessment-Map.pdf",area-appraisal,"Best Map is shown on page 2 of the appraisal document. ",,,
