reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_189_KWL_CA1_1,189_KWL_CA1,"Prescot Town Centre","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/prescot-conservation-area-appraisal-may-2013.pdf",area-appraisal,"Website says 15 CAs but only 14 shownExtra documents are available. Best Map is shown on page 5 of the appraisal document. ",,,
D_189_KWL_CA2_1,189_KWL_CA2,"Old Hall Lane, Kirkby","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/conservation_appraisal_old_hall_lane.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",,,
D_189_KWL_CA3_1,189_KWL_CA3,"Ingoe Lane, Kirkby","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/conservation_appraisal_ingoe_lane.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",,,
D_189_KWL_CA4_1,189_KWL_CA4,"Ribblers Lane, Kirkby","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/conservation_appraisal_ribblers_lane.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",,,
D_189_KWL_CA5_1,189_KWL_CA5,"North Park Road and South Park Road, Kirkby","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/north-and-south-park-road-conservation-areas-appraisal-jan-2018.pdf",area-appraisal,"Best Map is shown on page 40 of the appraisal document. ",,,
D_189_KWL_CA6_1,189_KWL_CA6,"St Michaelâ€™s Church, Huyton","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/St-Michaels-Church-Conservation-Area-Appraisal-RFS.pdf",area-appraisal,"",,,
D_189_KWL_CA6_2,189_KWL_CA6,"St Michaelâ€™s Church, Huyton","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas",https://www.knowsley.gov.uk//sites/default/files/2023-11/St-Michaels-2019.pdf,area-map,"",,,
D_189_KWL_CA7_1,189_KWL_CA7,"The Orchard","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/the-orchard-character-appraisal-final-version.pdf",area-appraisal,"Best Map is shown on page 31 of the appraisal document. ",,,
D_189_KWL_CA8_1,189_KWL_CA8,"Victoria Road and Huyton Church Road","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/conservation_appraisal_victoria_road.pdf",area-appraisal,"Best Map is shown on page 34 of the appraisal document. ",,,
D_189_KWL_CA9_1,189_KWL_CA9,"Roby","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/conservation-area-appraisal-roby.pdf",area-appraisal,"Best Map is shown on page 31 of the appraisal document. ",,,
D_189_KWL_CA10_1,189_KWL_CA10,"Halewood Village","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/conservation_appraisal_halewood.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",,,
D_189_KWL_CA11_1,189_KWL_CA11,"Knowsley Village","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/conservation_appraisal_knowsley_village.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",,,
D_189_KWL_CA12_1,189_KWL_CA12,"Tarbock Village","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/conservation_appraisal_tarbock_village.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",,,
D_189_KWL_CA13_1,189_KWL_CA13,"Tarbock Green","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2023-11/conservation_appraisal_tarbock_village.pdf",area-appraisal,"Best Map is shown on page 4 of the appraisal document. ",,,
D_189_KWL_CA14_1,189_KWL_CA14,"Town End, Cronton","https://www.knowsley.gov.uk/planning-and-development/heritage-conservation/conservation-areas/knowsleys-conservation-areas","https://www.knowsley.gov.uk//sites/default/files/2024-03/Town%20End%20Cronton%20Conservation%20Area%20Appraisal%20May%202017.pdf",area-appraisal,"Best Map is shown on page 37 of the appraisal document. ",,,
