reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,ca_entity
195_LDS_CA1,"Aberford",,"https://www.leeds.gov.uk/docs/Aberford%20Conservation%20Area%20Appraisal%20and%20Management%20Plan%20(May%202011).pdf","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA2,"Adel - St Johnâ€™s",,"https://www.leeds.gov.uk/docs/Adel%20St%20John%20CAA.pdf","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA3,"Armley",,"https://www.leeds.gov.uk/docs/Armley%20CA%20appraisal.pdf","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA4,"Armley Mills",,"No Appraisal document","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA5,"Bardsey-cum-Rigton",,"https://www.leeds.gov.uk/docs/Bardsey%20conservation%20area%20appraisal%20and%20management%20plan.pdf","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA6,"Barwick in Elmet",,"https://www.leeds.gov.uk/docs/Barwick%20in%20Elmet%20Conservation%20Area%20appraisl%20and%20management%20plan%20FINALL.pdf","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA7,"Beeston Stank Hall",,"No Appraisal document","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA8,"Boston Spa",,"https://www.leeds.gov.uk/docs/Boston%20Spa%20CAA%20and%20Management%20Plan.pdf","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA9,"Bramham",,"https://www.leeds.gov.uk/docs/Bramham%20CAA.pdf","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA10,"Bramhope",,"https://www.leeds.gov.uk/docs/Bramhope%20Conservation%20Area%20Appraisal%20and%20Management%20Plan%20(May%202011).pdf","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA11,"Bramley Hill Top",,"No Appraisal document","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA12,"Bramley Town Centre",,"https://www.leeds.gov.uk/docs/Bramley%20conservation%20area%20appraisal%20and%20management%20plan%20FINAL%20VERSION.pdf","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA13,"Burley Village",,"No Appraisal document","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA14,"Buslingthorpe",,"No Appraisal document","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA15,"Calverley",,"https://www.leeds.gov.uk/docs/Calverley%20CAA%20approved%20april%2009.pdf","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA16,"Calverley Bridge",,"No Appraisal document","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA17,"Central Area Canal Wharf",,"No Appraisal document","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
195_LDS_CA18,"Central Eastern Riverside",,"No Appraisal document","https://www.leeds.gov.uk/planning/conservation-protection-and-heritage/conservation-area",,,"",,,
