reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_28_AMB_CA1_1,28_AMB_CA1,"Alderwasley","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document",area-appraisal,"",,,,44004688
D_28_AMB_CA1_2,28_AMB_CA1,"Alderwasley","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/",https://www.ambervalley.gov.uk/images/conservationAreas/alderwasley.jpg,area-map,"",,,,44004688
D_28_AMB_CA2_1,28_AMB_CA2,"Alfreton","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document",area-appraisal,"",,,,44004694
D_28_AMB_CA2_2,28_AMB_CA2,"Alfreton","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/",https://www.ambervalley.gov.uk/images/conservationAreas/alfreton.jpg,area-map,"",,,,44004694
D_28_AMB_CA3_1,28_AMB_CA3,"Belper and Milford","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document",area-appraisal,"",,,,44004708
D_28_AMB_CA3_2,28_AMB_CA3,"Belper and Milford","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/",https://www.ambervalley.gov.uk/images/conservationAreas/belperMilford.jpg,area-map,"",,,,44004708
D_28_AMB_CA4_1,28_AMB_CA4,"Codnor Park","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document",area-appraisal,"",,,,44004697
D_28_AMB_CA4_2,28_AMB_CA4,"Codnor Park","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/",https://www.ambervalley.gov.uk/images/conservationAreas/CodnorPark.jpg,area-map,"",,,,44004697
D_28_AMB_CA5_1,28_AMB_CA5,"Coxbench","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document",area-appraisal,"",,,,44004715
D_28_AMB_CA5_2,28_AMB_CA5,"Coxbench","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/",https://www.ambervalley.gov.uk/images/conservationAreas/coxbench.jpg,area-map,"",,,,44004715
D_28_AMB_CA6_1,28_AMB_CA6,"Crich","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document",area-appraisal,"",,,,44004691
D_28_AMB_CA6_2,28_AMB_CA6,"Crich","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/",https://www.ambervalley.gov.uk/images/conservationAreas/crich.jpg,area-map,"",,,,44004691
D_28_AMB_CA7_1,28_AMB_CA7,"Dethick, Lea & Holloway","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document",area-appraisal,"",,,,44004687
D_28_AMB_CA7_2,28_AMB_CA7,"Dethick, Lea & Holloway","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/",https://www.ambervalley.gov.uk/images/conservationAreas/dethickleaholloway.jpg,area-map,"",,,,44004687
D_28_AMB_CA8_1,28_AMB_CA8,"Duffield Bank","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document",area-appraisal,"",,,,44004710
D_28_AMB_CA8_2,28_AMB_CA8,"Duffield Bank","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/",https://www.ambervalley.gov.uk/images/conservationAreas/duffieldbank.jpg,area-map,"",,,,44004710
D_28_AMB_CA9_1,28_AMB_CA9,"Duffield","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document",area-appraisal,"",,,,44004709
D_28_AMB_CA9_2,28_AMB_CA9,"Duffield","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/",https://www.ambervalley.gov.uk/images/conservationAreas/duffield.jpg,area-map,"",,,,44004709
D_28_AMB_CA10_1,28_AMB_CA10,"Fritchley","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document",area-appraisal,"",,,,44004692
D_28_AMB_CA10_2,28_AMB_CA10,"Fritchley","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/",https://www.ambervalley.gov.uk/images/conservationAreas/fritchley.jpg,area-map,"",,,,44004692
D_28_AMB_CA11_1,28_AMB_CA11,"Golden Valley","https://www.ambervalley.gov.uk/planning/planning-policy/conservation-areas/conservation-areas-in-amber-valley/","No appraisal document",area-appraisal,"",,,,44004696
