reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_210_MDB_CA1_1,210_MDB_CA1,"Acklam Hall","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/","https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-acklam-hall/explore",area-appraisal,"Extra documents are available. ",,,,44005652
D_210_MDB_CA1_2,210_MDB_CA1,"Acklam Hall","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-acklam-hall-map/explore,area-map,"Extra documents are available. ",,,,44005652
D_210_MDB_CA2_1,210_MDB_CA2,"Albert Park and Linthorpe Road","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/","https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-albert-park-and-linthorpe-road-appraisal/explore",area-appraisal,"Extra documents are available. ",,,,44005653
D_210_MDB_CA2_2,210_MDB_CA2,"Albert Park and Linthorpe Road","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-albert-park-and-linthorpe-road-map/explore,area-map,"Extra documents are available. ",,,,44005653
D_210_MDB_CA3_1,210_MDB_CA3,"Historic Quarter / station","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/","https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-historic-quarter/explore",area-appraisal,"Extra documents are available. ",,,,44005656
D_210_MDB_CA3_2,210_MDB_CA3,"Historic Quarter / station","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-historic-quarter-map/explore,area-map,"Extra documents are available. ",,,,44005656
D_210_MDB_CA4_1,210_MDB_CA4,"Linthorpe","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/","https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-linthorpe-appraisal-and-management-plan/explore",area-appraisal,"Extra documents are available. ",,,,44005654
D_210_MDB_CA4_2,210_MDB_CA4,"Linthorpe","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-linthorpe-map/explore,area-map,"Extra documents are available. ",,,,44005654
D_210_MDB_CA5_1,210_MDB_CA5,"Marton and The Grove","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/","https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-marton-the-grove/explore",area-appraisal,"Extra documents are available. ",,,,44005655
D_210_MDB_CA5_2,210_MDB_CA5,"Marton and The Grove","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-marton-the-grove-map/explore,area-map,"Extra documents are available. ",,,,44005655
D_210_MDB_CA6_1,210_MDB_CA6,"Nunthorpe and Poole","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/","https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-nunthorpe-and-poole/explore",area-appraisal,"Extra documents are available. ",,,,44005657
D_210_MDB_CA6_2,210_MDB_CA6,"Nunthorpe and Poole","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-nunthorpe-and-poole-map/explore,area-map,"Extra documents are available. ",,,,44005657
D_210_MDB_CA7_1,210_MDB_CA7,"Ormesby","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/","No appraisal document",area-appraisal,"Extra documents are available. ",,,,44005658
D_210_MDB_CA7_2,210_MDB_CA7,"Ormesby","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-ormesby-map/explore,area-map,"Extra documents are available. ",,,,44005658
D_210_MDB_CA8_1,210_MDB_CA8,"Stainton and Thornton","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/","https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-stainton-and-thornton/explore",area-appraisal,"Extra documents are available. ",,,,44005659
D_210_MDB_CA8_2,210_MDB_CA8,"Stainton and Thornton","https://www.middlesbrough.gov.uk/planning-and-development/conservation/conservation-areas/conservation-areas-in-middlesbrough/",https://middlesbrough-council-middlesbrough.opendata.arcgis.com/documents/conservation-area-stainton-and-thornton-map/explore,area-map,"Extra documents are available. ",,,,44005659
