reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_MSS_218_CA_1_1,MSS_218_CA_1,"Albourne","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1989-01-01,,44002077.0
D_MSS_218_CA_2_1,MSS_218_CA_2,"Ardingly","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1990-01-01,,44002098.0
D_MSS_218_CA_3_1,MSS_218_CA_3,"Balcombe","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1990-01-01,,44001813.0
D_MSS_218_CA_4_1,MSS_218_CA_4,"Birchgrove ","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1990-01-01,,44001842.0
D_MSS_218_CA_5_1,MSS_218_CA_5,"Bolney","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1989-01-01,,44002223.0
D_MSS_218_CA_6_1,MSS_218_CA_6,"Clayton ","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1999-01-01,,MSS_218_CA_6_New
D_MSS_218_CA_7_1,MSS_218_CA_7,"Cuckfield","https://www.midsussex.gov.uk/planning-building/conservation-areas/","https://www.midsussex.gov.uk/media/2259/cuckfield-conservation-area-appraisal-final.pdf",area-appraisal,,,1989-01-01,,44006882.0
D_MSS_218_CA_8_1,MSS_218_CA_8,"East Grinstead","https://www.midsussex.gov.uk/planning-building/conservation-areas/","https://www.midsussex.gov.uk/media/4539/east-grinstead-conservation-area-appraisal.pdf",area-appraisal,,,1989-01-01,,44002229.0
D_MSS_218_CA_8_2,MSS_218_CA_8,"East Grinstead","https://www.midsussex.gov.uk/planning-building/conservation-areas/",https://www.midsussex.gov.uk/media/4592/map-revised-east-grinstead-conservation-area-boundary.pdf,area-map,,,1989-01-01,,44002229.0
D_MSS_218_CA_9_1,MSS_218_CA_9,"Estcots & East Court College Lane","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,2003-01-01,,44001818.0
D_MSS_218_CA_10_1,MSS_218_CA_10,"Fairfield","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1989-01-01,,44002020.0
D_MSS_218_CA_11_1,MSS_218_CA_11,"Franklands Village","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1989-01-01,,44001860.0
D_MSS_218_CA_12_1,MSS_218_CA_12,"Handcross","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1990-01-01,,44002280.0
D_MSS_218_CA_13_1,MSS_218_CA_13,"Highbrook","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1990-01-01,,44001830.0
D_MSS_218_CA_14_1,MSS_218_CA_14,"Horsted Keynes","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1984-01-01,,44002111.0
D_MSS_218_CA_15_1,MSS_218_CA_15,"Hurst Wickham","https://www.midsussex.gov.uk/planning-building/conservation-areas/","https://www.midsussex.gov.uk/media/3669/hurst-wickham-conservation-area-changes.pdf",area-appraisal,,,1984-01-01,,44006883.0
D_MSS_218_CA_16_1,MSS_218_CA_16,"Hurstpierpoint","https://www.midsussex.gov.uk/planning-building/conservation-areas/","https://www.midsussex.gov.uk/media/2874/hurstpierpoint-conservation-area-appraisal.pdf",area-appraisal,,,1999-01-01,,44006884.0
D_MSS_218_CA_17_1,MSS_218_CA_17,"Keymer","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1989-01-01,,44001976.0
D_MSS_218_CA_18_1,MSS_218_CA_18,"Langton Lane","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1999-01-01,,44002294.0
D_MSS_218_CA_19_1,MSS_218_CA_19,"Lewes Road","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1989-01-01,,44002128.0
D_MSS_218_CA_20_1,MSS_218_CA_20,"Lindfield","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1969-01-01,,44001927.0
D_MSS_218_CA_21_1,MSS_218_CA_21,"Lucastes","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1989-01-01,,44002148.0
D_MSS_218_CA_22_1,MSS_218_CA_22,"Mill Hill Close","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1999-01-01,,44002185.0
D_MSS_218_CA_23_1,MSS_218_CA_23,"Muster Green","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1979-01-01,,44002202.0
D_MSS_218_CA_24_1,MSS_218_CA_24,"Poynings ","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1984-01-01,,MSS_218_CA_24_New
D_MSS_218_CA_25_1,MSS_218_CA_25,"Pyecombe ","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1989-01-01,,MSS_218_CA_25_New
D_MSS_218_CA_26_1,MSS_218_CA_26,"Pyecombe Street","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1989-01-01,,MSS_218_CA_26_New
D_MSS_218_CA_27_1,MSS_218_CA_27,"Silverdale Road and Birchwood Grove Road","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1982-01-01,,44001985.0
D_MSS_218_CA_28_1,MSS_218_CA_28,"Slaugham","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1984-01-01,,44002206.0
D_MSS_218_CA_29_1,MSS_218_CA_29,"St John's","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1989-01-01,,44001982.0
D_MSS_218_CA_30_1,MSS_218_CA_30,"Staplefield","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1984-01-01,,44001867.0
D_MSS_218_CA_31_1,MSS_218_CA_31,"The Heath","https://www.midsussex.gov.uk/planning-building/conservation-areas/","https://www.midsussex.gov.uk/media/2267/haywards-heath-conservation-area-appraisal.pdf",area-appraisal,,,1989-01-01,,44002317.0
D_MSS_218_CA_32_1,MSS_218_CA_32,"Turners Hill","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1984-01-01,,44002058.0
D_MSS_218_CA_33_1,MSS_218_CA_33,"Warninglid","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1969-01-01,,44001814.0
D_MSS_218_CA_34_1,MSS_218_CA_34,"West Hoathly","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1972-01-01,,44004200.0
D_MSS_218_CA_35_1,MSS_218_CA_35,"Whitemans Green","https://www.midsussex.gov.uk/planning-building/conservation-areas/","In Progress",area-appraisal,,,1989-01-01,,44001901.0
