reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
WIL_368_CA_1,"Aldbourne",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000903.0
WIL_368_CA_2,"All Cannings",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000904.0
WIL_368_CA_3,"Allington",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44003678.0
WIL_368_CA_4,"Alton",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000905.0
WIL_368_CA_5,"Amesbury",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44005933.0
WIL_368_CA_6,"Ashton Keynes",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44003680.0
WIL_368_CA_7,"Avebury",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000906.0
WIL_368_CA_8,"Avoncliff",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44003806.0
WIL_368_CA_9,"Axford",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000907.0
WIL_368_CA_10,"Baydon",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000908.0
WIL_368_CA_11,"Bishops Cannings",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000909.0
WIL_368_CA_12,"Bishopstrow",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44003831.0
WIL_368_CA_13,"Bradford-on-Avon",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44003836.0
WIL_368_CA_14,"Bratton",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44003823.0
WIL_368_CA_15,"Britford",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,WIL_368_CA_15_New
WIL_368_CA_16,"Broad Chalke",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44003766.0
WIL_368_CA_17,"Broad Hinton",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000972.0
WIL_368_CA_18,"Bromham",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000910.0
WIL_368_CA_19,"Broughton Gifford",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44003832.0
WIL_368_CA_20,"Brunton",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000911.0
WIL_368_CA_21,"Burbage",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000912.0
WIL_368_CA_22,"Calne",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44003686.0
WIL_368_CA_23,"Charlton",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44003687.0
WIL_368_CA_24,"Chilton Foliat",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000914.0
WIL_368_CA_25,"Chippenham",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk  Extra documents are available. ",,,,44003740.0
WIL_368_CA_26,"Chirton",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000915.0
WIL_368_CA_27,"Chisbury",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000916.0
WIL_368_CA_28,"Chute Cadley and Lower Chute",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000917.0
WIL_368_CA_29,"Collingbourne Ducis",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000918.0
WIL_368_CA_30,"Collingbourne Kingston",,"","https://www.wiltshire.gov.uk/planning-conservation-areas","No Appraisal document. Documents need to be requested by email to developmentmanagement@wiltshire.gov.uk ",,,,44000919.0
