reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_RUN_274_CA_1_1,RUN_274_CA_1,"Basingstoke Canal","https://www.runnymede.gov.uk/planning-policy/conservation-areas/2","",area-appraisal,,,,,44002288.0
D_RUN_274_CA_1_2,RUN_274_CA_1,"Basingstoke Canal","https://www.runnymede.gov.uk/planning-policy/conservation-areas/2",https://www.runnymede.gov.uk/downloads/file/893/basingstoke-canal,area-map,,,,,44002288.0
D_RUN_274_CA_2_1,RUN_274_CA_2,"Caxton Avenue","https://www.runnymede.gov.uk/planning-policy/conservation-areas/9","https://www.runnymede.gov.uk/downloads/file/1560/caxton-avenue-conservation-area-appraisal",area-appraisal,,,,,RUN_274_CA_2_New
D_RUN_274_CA_2_2,RUN_274_CA_2,"Caxton Avenue","https://www.runnymede.gov.uk/planning-policy/conservation-areas/9",https://www.runnymede.gov.uk/downloads/file/1561/caxton-avenue-conservation-area-boundary-map,area-map,,,,,RUN_274_CA_2_New
D_RUN_274_CA_3_1,RUN_274_CA_3,"Chertsey","https://www.runnymede.gov.uk/planning-policy/conservation-areas/4","https://www.runnymede.gov.uk/downloads/file/902/chertsey-appraisal-part-1",area-appraisal,,,,,44001922.0
D_RUN_274_CA_3_2,RUN_274_CA_3,"Chertsey","https://www.runnymede.gov.uk/planning-policy/conservation-areas/4",https://www.runnymede.gov.uk/downloads/file/895/chertsey,area-map,,,,,44001922.0
D_RUN_274_CA_4_1,RUN_274_CA_4,"Egham","https://www.runnymede.gov.uk/planning-policy/conservation-areas/5","",area-appraisal,,,,,44001807.0
D_RUN_274_CA_5_1,RUN_274_CA_5,"Egham Hythe","https://www.runnymede.gov.uk/planning-policy/conservation-areas/3","https://www.runnymede.gov.uk/downloads/file/900/egham-hythe-report",area-appraisal,,,,,44006890.0
D_RUN_274_CA_5_2,RUN_274_CA_5,"Egham Hythe","https://www.runnymede.gov.uk/planning-policy/conservation-areas/3",https://www.runnymede.gov.uk/downloads/file/894/egham-hythe,area-map,,,,,44006890.0
D_RUN_274_CA_6_1,RUN_274_CA_6,"Englefield Green","https://www.runnymede.gov.uk/planning-policy/conservation-areas/6","https://www.runnymede.gov.uk/downloads/file/1884/englefield-green-caamp-adopted",area-appraisal,,,,,44001846.0
D_RUN_274_CA_6_2,RUN_274_CA_6,"Englefield Green","https://www.runnymede.gov.uk/planning-policy/conservation-areas/6",https://www.runnymede.gov.uk/downloads/file/1883/egca-2023-boundary-map,area-map,,,,,44001846.0
D_RUN_274_CA_7_1,RUN_274_CA_7,"Thorpe","https://www.runnymede.gov.uk/planning-policy/conservation-areas/7","",area-appraisal,,,,,44001915.0
D_RUN_274_CA_7_2,RUN_274_CA_7,"Thorpe","https://www.runnymede.gov.uk/planning-policy/conservation-areas/7",https://www.runnymede.gov.uk/downloads/file/897/thorpe,area-map,,,,,44001915.0
D_RUN_274_CA_8_1,RUN_274_CA_8,"Wey Navigation","https://www.runnymede.gov.uk/planning-policy/conservation-areas/8","",area-appraisal,,,,,44001798.0
D_RUN_274_CA_8_2,RUN_274_CA_8,"Wey Navigation","https://www.runnymede.gov.uk/planning-policy/conservation-areas/8",https://www.runnymede.gov.uk/downloads/file/898/wey-navigation,area-map,,,,,44001798.0
