reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_DUD_113_CA_1_1,DUD_113_CA_1,"All Saints","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/","",area-appraisal,,,1983-10-01,,44008233.0
D_DUD_113_CA_1_2,DUD_113_CA_1,"All Saints","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/",https://www.dudley.gov.uk/media/20323/1_ca-all-saints-map-11-06eps.pdf,area-map,,,1983-10-01,,44008233.0
D_DUD_113_CA_2_1,DUD_113_CA_2,"Bumble Hole","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/","",area-appraisal,,,1995-06-01,,44008237.0
D_DUD_113_CA_2_2,DUD_113_CA_2,"Bumble Hole","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/",https://www.dudley.gov.uk/media/20325/3_ca-bumble-hole-map-11-06.pdf,area-map,,,1995-06-01,,44008237.0
D_DUD_113_CA_3_1,DUD_113_CA_3,"Castle Hill","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/","",area-appraisal,,,2005-03-01,,44008232.0
D_DUD_113_CA_3_2,DUD_113_CA_3,"Castle Hill","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/",https://www.dudley.gov.uk/media/20326/4_ca-castle-hill-map-11-06ai.pdf,area-map,,,2005-03-01,,44008232.0
D_DUD_113_CA_4_1,DUD_113_CA_4,"Church Road","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/","",area-appraisal,,,1975-02-01,,44008226.0
D_DUD_113_CA_4_2,DUD_113_CA_4,"Church Road","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/",https://www.dudley.gov.uk/media/20327/5_ca-church-road-map-11-06ai.pdf,area-map,,,1975-02-01,,44008226.0
D_DUD_113_CA_5_1,DUD_113_CA_5,"Delph 'Nine' Locks","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/","",area-appraisal,,,2007-04-01,,44008217.0
D_DUD_113_CA_5_2,DUD_113_CA_5,"Delph 'Nine' Locks","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/",https://www.dudley.gov.uk/media/20329/7_delph-nine-locks-05-2007ai.pdf,area-map,,,2007-04-01,,44008217.0
D_DUD_113_CA_6_1,DUD_113_CA_6,"Dudley Town Centre","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/","",area-appraisal,,,2015-10-01,,44008242.0
D_DUD_113_CA_6_2,DUD_113_CA_6,"Dudley Town Centre","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/",https://www.dudley.gov.uk/media/20330/8_dudley-town-centre-ca.pdf,area-map,,,2015-10-01,,44008242.0
D_DUD_113_CA_7_1,DUD_113_CA_7,"Stoubridge High Street","https://www.dudley.gov.uk/residents/planning/historic-environment/conservation-areas/","",area-appraisal,,,2005-09-01,,44008223.0
