reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_CHE_79_CA_1_1,CHE_79_CA_1,"Acton","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx","https://www.cheshireeast.gov.uk/pdf/environment/conservation-areas/acton%20conservation%20area%20character%20appraisal%20%20management%20strategy%20-%20with%20pdf%20maps.pdf",area-appraisal,,,2007-06-28,,CHE_79_CA_1_New
D_CHE_79_CA_1_2,CHE_79_CA_1,"Acton","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",https://maps.cheshireeast.gov.uk/ce/webmapping?e=363285.699&n=353033.585&s=3780&layers=PS_SD_HBSMRConservationAreas_POLY_CURRENT.PS_SD_HBSMRConservationAreas_POINT_CURRENT&bm=oscolour,area-map,,,2007-06-28,,CHE_79_CA_1_New
D_CHE_79_CA_2_1,CHE_79_CA_2,"Alderley Edge","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx","https://www.cheshireeast.gov.uk/pdf/environment/conservation-areas/alderley-edge-conservation-area-appraisal-pdf-final-11-08-22.pdf",area-appraisal,,,1974-01-01,,CHE_79_CA_2_New
D_CHE_79_CA_2_2,CHE_79_CA_2,"Alderley Edge","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",https://maps.cheshireeast.gov.uk/ce/webmapping?&e=384821.58&n=377986.45&layers=PS_SD_HBSMRConservationAreas_POINT_CURRENT.PS_SD_HBSMRConservationAreas_POLY_CURRENT&s=7560.00&bm=oscolour,area-map,,,1974-01-01,,CHE_79_CA_2_New
D_CHE_79_CA_3_1,CHE_79_CA_3,"Alsager","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx","https://www.cheshireeast.gov.uk/pdf/environment/conservation-areas/alsager-conservation-area-appraisal.pdf",area-appraisal,,,1981-01-01,,CHE_79_CA_3_New
D_CHE_79_CA_3_2,CHE_79_CA_3,"Alsager","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",https://maps.cheshireeast.gov.uk/ce/webmapping?&e=379799.32&n=355390.70&layers=PS_SD_HBSMRConservationAreas_POINT_CURRENT.PS_SD_HBSMRConservationAreas_POLY_CURRENT&s=3780.00&bm=oscolour,area-map,,,1981-01-01,,CHE_79_CA_3_New
D_CHE_79_CA_4_1,CHE_79_CA_4,"Arley, Aston by Budworth Parish","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx","",area-appraisal,,,,,CHE_79_CA_4_New
D_CHE_79_CA_4_2,CHE_79_CA_4,"Arley, Aston by Budworth Parish","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",https://maps.cheshireeast.gov.uk/ce/webmapping?&e=367590.12&n=380681.11&layers=PS_SD_HBSMRConservationAreas_POINT_CURRENT.PS_SD_HBSMRConservationAreas_POLY_CURRENT&s=7560.00&bm=oscolour,area-map,,,,,CHE_79_CA_4_New
D_CHE_79_CA_5_1,CHE_79_CA_5,"Astbury","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx","https://www.cheshireeast.gov.uk/pdf/environment/conservation-areas/astbury-spd.pdf",area-appraisal,,,2008-01-01,,CHE_79_CA_5_New
D_CHE_79_CA_5_2,CHE_79_CA_5,"Astbury","https://www.cheshireeast.gov.uk/environment/heritage_natural_environment/heritage-conservation-areas-and-listed-buildings/conservation-areas/conservation_areas_appraisals/conservation_areas_appraisals.aspx",https://maps.cheshireeast.gov.uk/ce/webmapping?&e=384704.91&n=361552.52&layers=PS_SD_HBSMRConservationAreas_POINT_CURRENT.PS_SD_HBSMRConservationAreas_POLY_CURRENT&s=3780.00&bm=oscolour,area-map,,,2008-01-01,,CHE_79_CA_5_New
