reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
CON_92_CA_1,"Altarnun",,"https://map.cornwall.gov.uk/reports_conservation_areas/Altarnun.pdf",""," ",,,,44002648.0
CON_92_CA_2,"Anderton",,"Not Yet",""," ",,,,44002683.0
CON_92_CA_3,"Antony",,"Not Yet",""," ",,,,44002679.0
CON_92_CA_4,"Berry Tower, Bodmin",,"Not Yet",""," ",,,,44002664.0
CON_92_CA_5,"Blisland",,"https://map.cornwall.gov.uk/reports_conservation_areas/Blisland.pdf",""," ",,1997-02-03,,44002687.0
CON_92_CA_6,"Bodinnick",,"Not Yet",""," ",,,,44002686.0
CON_92_CA_7,"Bodmin",,"https://map.cornwall.gov.uk/reports_conservation_areas/Bodmin_CA_Statement.pdf",""," ",,1999-05-17,,44002663.0
CON_92_CA_8,"Bohetherick / St Dominick",,"Not Yet",""," ",,,,44002667.0
CON_92_CA_9,"Bojewyan",,"Not Yet",""," ",,,,44002619.0
CON_92_CA_10,"Boscastle",,"https://map.cornwall.gov.uk/reports_conservation_areas/Boscastle.pdf",""," ",,,,44002658.0
CON_92_CA_11,"Boscaswell",,"Not Yet",""," ",,,,44002620.0
CON_92_CA_12,"Botallack & Truthwall",,"Not Yet",""," ",,,,44002616.0
CON_92_CA_13,"Breage",,"https://map.cornwall.gov.uk/reports_conservation_areas/Breage%20CAA%20and%20MC%20march%202010.pdf",""," ",,2010-04-24,,44004002.0
CON_92_CA_14,"Bude",,"https://map.cornwall.gov.uk/reports_conservation_areas/Bude.pdf",""," ",,2010-04-24,,44003986.0
CON_92_CA_15,"Cadgwith",,"Not Yet",""," ",,,,44002636.0
CON_92_CA_16,"Callestick",,"Not Yet",""," ",,,,44000685.0
CON_92_CA_17,"Callington",,"Not Yet",""," ",,,,44002645.0
CON_92_CA_18,"Calstock, Church Street",,"Not Yet",""," ",,,,44002666.0
CON_92_CA_19,"Camborne (Town Centre)",,"https://map.cornwall.gov.uk/reports_conservation_areas/CAMBORNE%20amended%20Apr%202010.pdf",""," ",,,,44004001.0
CON_92_CA_20,"Camelford",,"https://map.cornwall.gov.uk/reports_conservation_areas/Camelford.pdf",""," ",,,,44002640.0
CON_92_CA_21,"Cargreen",,"Not Yet",""," ",,,,44002680.0
CON_92_CA_22,"Carn Brea",,"Not Yet",""," ",,,,44002637.0
CON_92_CA_23,"Carnyorth",,"Not Yet",""," ",,,,44002623.0
