reference,name,designation-date,document-url,documentation-url,notes,entry_date,start_date,end_date,entity
WOI_379_CA_1,"Ashwood Road and Heathside Park Road",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004300.0
WOI_379_CA_2,"Aviary Road, Pyrford",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004296.0
WOI_379_CA_3,"Basingstoke Canal West",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  Combined entiy on platform, separate on councils website.",,,,WOI_379_CA_3_New
WOI_379_CA_4,"Basingstoke Canal East",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  Combined entiy on platform, separate on councils website.",,,,WOI_379_CA_4_New
WOI_379_CA_5,"Basingstoke Canal Central",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  Combined entiy on platform, separate on councils website.",,,,WOI_379_CA_5_New
WOI_379_CA_6,"Birchwood Road, West Byfleet",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004312.0
WOI_379_CA_7,"Brooklands",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004295.0
WOI_379_CA_8,"Brookwood Cemetery",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004304.0
WOI_379_CA_9,"Byfleet Corner and Rosemount Parade, West Byfleet",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004309.0
WOI_379_CA_10,"Byfleet Village",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004294.0
WOI_379_CA_11,"Fishers Hill, Hook Heath",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004302.0
WOI_379_CA_12,"Holyoake Crescent, Horsell",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004308.0
WOI_379_CA_13,"Horsell",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004307.0
WOI_379_CA_14,"Horsell Birch",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004306.0
WOI_379_CA_15,"Lower Knaphill",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004305.0
WOI_379_CA_16,"Mount Hermon",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004301.0
WOI_379_CA_17,"Old Avenue, West Byfleet",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004311.0
WOI_379_CA_18,"Old Woking",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004298.0
WOI_379_CA_19,"Pond Road, Hook Heath",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004303.0
WOI_379_CA_20,"Pyrford",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004297.0
WOI_379_CA_21,"St John's",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004314.0
WOI_379_CA_22,"Station Approach, West Byfleet",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004310.0
WOI_379_CA_23,"Sutton Park and Sutton Green",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004292.0
WOI_379_CA_24,"The Hockering",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004299.0
WOI_379_CA_25,"Wey and Godalming Navigations",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps/wey-and","No Appraisal document. Canal conservation area, map spread over multiple documents ",,,,44004267.0
WOI_379_CA_26,"Wheatsheaf",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004316.0
WOI_379_CA_27,"Woking Town Centre",,"","https://www.woking.gov.uk/planning-and-building-control/heritage-and-conservation/conservation-areas-and-maps","No Appraisal document.  ",,,,44004315.0
