reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_261_RDB_CA1_1,261_RDB_CA1,"Aldersbrook and Lake House","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000603
D_261_RDB_CA1_2,261_RDB_CA1,"Aldersbrook and Lake House","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000603
D_261_RDB_CA2_1,261_RDB_CA2,"Barnados Village","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000593
D_261_RDB_CA2_2,261_RDB_CA2,"Barnados Village","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000593
D_261_RDB_CA3_1,261_RDB_CA3,"Claybury","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000600
D_261_RDB_CA3_2,261_RDB_CA3,"Claybury","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000600
D_261_RDB_CA4_1,261_RDB_CA4,"George Lane","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000594
D_261_RDB_CA4_2,261_RDB_CA4,"George Lane","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000594
D_261_RDB_CA5_1,261_RDB_CA5,"Little Heath","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000592
D_261_RDB_CA5_2,261_RDB_CA5,"Little Heath","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000592
D_261_RDB_CA6_1,261_RDB_CA6,"Snaresbrook","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000591
D_261_RDB_CA6_2,261_RDB_CA6,"Snaresbrook","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000591
D_261_RDB_CA7_1,261_RDB_CA7,"South Woodford","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000595
D_261_RDB_CA7_2,261_RDB_CA7,"South Woodford","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000595
D_261_RDB_CA8_1,261_RDB_CA8,"The Bungalow Estate","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000599
D_261_RDB_CA8_2,261_RDB_CA8,"The Bungalow Estate","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000599
D_261_RDB_CA9_1,261_RDB_CA9,"Valentines Mansion","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000596
D_261_RDB_CA9_2,261_RDB_CA9,"Valentines Mansion","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000596
D_261_RDB_CA10_1,261_RDB_CA10,"Wanstead Grove","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44004081
D_261_RDB_CA10_2,261_RDB_CA10,"Wanstead Grove","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44004081
D_261_RDB_CA11_1,261_RDB_CA11,"Wanstead Park","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000604
D_261_RDB_CA11_2,261_RDB_CA11,"Wanstead Park","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000604
D_261_RDB_CA12_1,261_RDB_CA12,"Wanstead Village","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000598
D_261_RDB_CA12_2,261_RDB_CA12,"Wanstead Village","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000598
D_261_RDB_CA13_1,261_RDB_CA13,"Woodford Bridge","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000597
D_261_RDB_CA13_2,261_RDB_CA13,"Woodford Bridge","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000597
D_261_RDB_CA14_1,261_RDB_CA14,"Woodford Broadway","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000590
D_261_RDB_CA14_2,261_RDB_CA14,"Woodford Broadway","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000590
D_261_RDB_CA15_1,261_RDB_CA15,"Woodford Green","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000602
D_261_RDB_CA15_2,261_RDB_CA15,"Woodford Green","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000602
D_261_RDB_CA16_1,261_RDB_CA16,"Woodford Wells","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/","https://www.redbridge.gov.uk/media/10049/part-1-managment-proposals-all-conservation_tp.pdf",area-appraisal,"Polygons on interactive map, all areas combined in one doc/map",,,,44000601
D_261_RDB_CA16_2,261_RDB_CA16,"Woodford Wells","https://www.redbridge.gov.uk/planning-and-building/protected-buildings-and-conservation-areas/",https://my.redbridge.gov.uk/map/conservation-areas,area-map,"Polygons on interactive map, all areas combined in one doc/map",,,,44000601
