reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,ca_entity
D_318_STH_CA1_1,318_STH_CA1,"Bassett Green Village","https://www.southampton.gov.uk/planning/heritage/conservation-areas/bassett-green-village/","https://www.southampton.gov.uk/media/vsjpmet0/bassett-green-village-leaflet-1987_tcm63-363416.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. Best Map is shown on page 2 of the appraisal document. ",,,,44004322
D_318_STH_CA2_1,318_STH_CA2,"Canute Road","https://www.southampton.gov.uk/planning/heritage/conservation-areas/canute-road/","https://www.southampton.gov.uk/media/mpbhmcx3/canute_road_conservation_area_appraisal_tcm63-363417.pdf",area-appraisal,"Polygons on interactive mapBest Map is shown on page 42 of the appraisal document. ",,,,44004332
D_318_STH_CA3_1,318_STH_CA3,"Carlton Crescent","https://www.southampton.gov.uk/planning/heritage/conservation-areas/carlton-crescent/","https://www.southampton.gov.uk/media/cbth4puu/carlton-crescent-conservation-area-appraisal-management-plan_tcm63-363326.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. Best Map is shown on page 4 of the appraisal document. ",,,,44005373
D_318_STH_CA4_1,318_STH_CA4,"Cranbury Place","https://www.southampton.gov.uk/planning/heritage/conservation-areas/cranbury-place/","https://www.southampton.gov.uk/media/flcbgkvu/cranbury-place-conservation-area-appraisal-management-plan-2013_tcm63-363335.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. Best Map is shown on page 4 of the appraisal document. ",,,,44008198
D_318_STH_CA5_1,318_STH_CA5,"Ethelburt Avenue","https://www.southampton.gov.uk/planning/heritage/conservation-areas/ethelburt-avenue/","https://www.southampton.gov.uk/media/bhlodkjj/ethelburt-avenue-conservation-area-appraisal-management-plan-approved.pdf",area-appraisal,"Polygons on interactive mapBest Map is shown on page 4 of the appraisal document. ",,,,44004323
D_318_STH_CA6_1,318_STH_CA6,"Itchen Valley","https://www.southampton.gov.uk/planning/heritage/conservation-areas/itchen-valley/","https://www.southampton.gov.uk/media/qkchzwpz/itchen-valley-conservation-area-leaflet-1993_tcm63-363341.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. Best Map is shown on page 2 of the appraisal document. ",,,,44004324
D_318_STH_CA7_1,318_STH_CA7,"Oakmount Triangle","https://www.southampton.gov.uk/planning/heritage/conservation-areas/oakmount-triangle/","https://www.southampton.gov.uk/media/ni3f52xv/otra-character-appraisal-management-plan_tcm63-363345.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. Best Map is shown on page 9 of the appraisal document. ",,,,44001995
D_318_STH_CA8_1,318_STH_CA8,"Old Town","No documents available","",area-appraisal,"3x Areas, Polygons on interactive map. No appraisal document",,,,44004329
D_318_STH_CA9_1,318_STH_CA9,"Old Woolston and St Anne's Road","https://www.southampton.gov.uk/planning/heritage/conservation-areas/woolston-st-annes-road/","https://www.southampton.gov.uk/media/yyncgowi/woolston_conservation_area_appraisal_january_2010_tcm63-363376.pdf",area-appraisal,"5 Areas on one map, Polygons on interactive mapBest Map is shown on page 12 of the appraisal document. ",,,,44004335
D_318_STH_CA10_1,318_STH_CA10,"Oxford Street","https://www.southampton.gov.uk/planning/heritage/conservation-areas/oxford-street/","https://www.southampton.gov.uk/media/xngbo1og/oxford_street_conservation_area_appraisal_tcm63-363378.pdf",area-appraisal,"Polygons on interactive mapBest Map is shown on page 41 of the appraisal document. ",,,,44004331
D_318_STH_CA11_1,318_STH_CA11,"Portswood Residents' Gardens","https://www.southampton.gov.uk/planning/heritage/conservation-areas/portswood-residents-gardens/","https://www.southampton.gov.uk/media/4ian33xb/portswood_residents_garden_conservation_area_tcm63-363385.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. Best Map is shown on page 3 of the appraisal document. ",,,,44004326
D_318_STH_CA12_1,318_STH_CA12,"St James Road","https://www.southampton.gov.uk/planning/heritage/conservation-areas/st-james-road/","https://www.southampton.gov.uk/media/dz4jcwix/st_james_road_character_appraisal_1996_tcm63-363387.pdf",area-appraisal,"Polygons on interactive mapBest Map is shown on page 7 of the appraisal document. ",,,,44004325
D_318_STH_CA13_1,318_STH_CA13,"The Avenue","https://www.southampton.gov.uk/planning/heritage/conservation-areas/the-avenue/","https://www.southampton.gov.uk/media/xmzeou3y/the-avenue-conservation-area-appraisal-management-plan-2013_tcm63-363391.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. ",,,,44005375
D_318_STH_CA13_2,318_STH_CA13,"The Avenue","https://www.southampton.gov.uk/planning/heritage/conservation-areas/the-avenue/",https://www.southampton.gov.uk/media/5cqnq4c5/the_avenue_conservation_area_map_of_new_boundary_2013_tcm63-363393.pdf,area-map,"Polygons on interactive mapExtra documents are available. ",,,,44005375
D_318_STH_CA14_1,318_STH_CA14,"Uplands Estate","https://www.southampton.gov.uk/planning/heritage/conservation-areas/uplands-estate/","https://www.southampton.gov.uk/media/ejhnecbn/uplands_estate_designguidance_1993_tcm63-363402.pdf",area-appraisal,"Polygons on interactive mapExtra documents are available. Best Map is shown on page 8 of the appraisal document. ",,,,44004327
