reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_8984_1,8984,"Abbots Langley","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/abbots-langley-conservation-area","https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/f1ae8260-b127-11ed-a36d-4ffc695009c9-abbots-langley-conservation-area-appraisal-2014%20(1).pdf",area-appraisal,,,,,44009325
D_8984_2,8984,"Abbots Langley","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/abbots-langley-conservation-area",https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/905bfff0-b128-11ed-a36d-4ffc695009c9-abbots-langley-conservation-area-appraisal-2014-appendix-2.pdf,area-map,,,,,44009325
D_8985_1,8985,"Batchworth Heath","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/batchworth-heath-conservation-area","https://cdn.threerivers.gov.uk/files/2023/02/77778de0-b12a-11ed-a36d-4ffc695009c9-batchworth-heath-conservation-area-appraisal-january-2013.pdf",area-appraisal,,,,,44009326
D_8987_1,8987,"Chorleywood Common","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/chorleywood-common-conservation-area","https://cdn.threerivers.gov.uk/files/2023/02/03c9e0c0-b12d-11ed-a36d-4ffc695009c9-1-contents-and-introduction-3%20(1).pdf",area-appraisal,,,,,44009328
D_8987_2,8987,"Chorleywood Common","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/chorleywood-common-conservation-area",https://cdn.threerivers.gov.uk/files/2023/02/b45e14f0-b12e-11ed-a36d-4ffc695009c9-08-chorleywood-conservation-area-boundary-map%20(1).pdf,area-map,,,,,44009328
D_8988_1,8988,"Chorleywood, Station Estate","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/chorleywood-station-estate-conservation-area","https://cdn.threerivers.gov.uk/files/2023/02/685a5de0-b131-11ed-a36d-4ffc695009c9-chorleywood-station-estate-conservation-area-2005.pdf",area-appraisal,,,,,44009329
D_New3981_1,New3981,"Coppermill Lock","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/coppermill-lock-conservation-area","https://cdn.threerivers.gov.uk/files/2023/02/1722cb60-b136-11ed-a36d-4ffc695009c9-coppermill-lock-conservation-area-appraisal-march-2017.pdf",area-appraisal,,,,,
D_8990_1,8990,"Croxley Green","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/croxley-green-conservation-area","https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/97293440-b1cf-11ed-a36d-4ffc695009c9-croxley-green-conservation-area-appraisal-1996.pdf",area-appraisal,,,,,44009331
D_8990_2,8990,"Croxley Green","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/croxley-green-conservation-area",https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/9f891060-b1cf-11ed-a36d-4ffc695009c9-croxley-green-conservation-areas.pdf,area-map,,,,,44009331
D_8991_1,8991,"Dickinson Square","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/dickinson-square-conservation-area","https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/10fbebe0-b1d1-11ed-a36d-4ffc695009c9-dickinson-square-caa-july-2014.pdf",area-appraisal,,,,,44009332
D_8991_2,8991,"Dickinson Square","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/dickinson-square-conservation-area",https://cdn.threerivers.gov.uk/files/2023/02/9f891060-b1cf-11ed-a36d-4ffc695009c9-croxley-green-conservation-areas.pdf,area-map,,,,,44009332
D_8992_1,8992,"Frith Wood","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/frith-wood-conservation-area","https://cdn.threerivers.gov.uk/files/2023/02/c6f3a190-b1d1-11ed-a36d-4ffc695009c9-frith-wood-conservation-area-appraisal-adopted-july-2008.pdf",area-appraisal,,,,,44009333
D_8993_1,8993,"Grove Mill","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/grove-mill-lane-conservation-area","https://cdn.threerivers.gov.uk/files/2023/02/94d99790-b1d2-11ed-a36d-4ffc695009c9-final-for-adoption-grove-mill-lane-ca-character-appraisal.pdf",area-appraisal,,,,,44009334
D_8994_1,8994,"Heronsgate","https://frontend-trdc.prod.trdc.blazecms.app/services/planning/heritage-urban-design/heronsgate-conservation-area","https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/7f16a640-b1d3-11ed-a36d-4ffc695009c9-final-heronsgate-ca-appraisal-2012-final.pdf",area-appraisal,,,,,44009335
D_8994_2,8994,"Heronsgate","https://frontend-trdc.prod.trdc.blazecms.app/services/planning/heritage-urban-design/heronsgate-conservation-area",https://cdn.threerivers.gov.uk/files/2023/02/882475a0-b1d3-11ed-a36d-4ffc695009c9-appendix-1-heronsgate-conservation-area-map.pdf,area-map,,,,,44009335
D_8995_1,8995,"Hunton Bridge","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/hunton-bridge-conservation-area","https://cdn.threerivers.gov.uk/files/2023/02/e6089a60-b1d4-11ed-a36d-4ffc695009c9-hunton-bridge-conservation-area-appraisal-july-2008.pdf",area-appraisal,,,,,44009336
