reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_9549_1,9549,"Badlesmere","https://swale.gov.uk/planning-and-regeneration/heritage-and-landscape/conservation-areas/existing-conservation-areas#h2","No Appraisal document",area-appraisal,,,,,44002302
D_9549_2,9549,"Badlesmere","https://swale.gov.uk/planning-and-regeneration/heritage-and-landscape/conservation-areas/existing-conservation-areas#h2",https://services.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA1-Badlesmere-Conservation-Area-Designated-14.12.1982.pdf,area-map,,,,,44002302
D_9570_1,9570,"Lynsted, Bogle",,"https://www.swale.gov.uk/assets/Planning-Forms-and-Leaflets/Planning-General/Planning-Conservation/Bogle-conservation-area-character-appraisal.pdf",area-appraisal,,,,,44002261
D_9570_2,9570,"Lynsted, Bogle",,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA26-Lynsted-Bogle-Conservation-Area-Designated-26.01.2000.pdf,area-map,,,,,44002261
D_9555_1,9555,"Boughton, Boughton Church",,"https://services.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/Boughton%20Church%20CACA%20-%20adoption%20version%20-%20June%202019.pdf",area-appraisal,,,,,44002253
D_9554_1,9554,"Boughton, Boughton Street",,"https://services.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/Boughton%20Street%20CACA%20-%20adoption%20version%20-%20June%202019.pdf",area-appraisal,,,,,44002051
D_9556_1,9556,"Bredgar",,"https://services.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/Adopted_Bredgar_Conservation_Area_Appraisal_AA_Final.pdf",area-appraisal,,,,,44001795
D_9557_1,9557,"Cellar Hill and Greenstreet",,"https://swale.gov.uk/__data/assets/pdf_file/0005/455567/PC2024draft_Cellar-Hill-and-Greenstreet-CACA-AC-new-x-AA-compressed.pdf",area-appraisal,,,,,44002181
D_9550_1,9550,"Borden, Chestnut Street",,"https://services.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/Borden%20Conservation%20Areas%20Appraisals%20and%20Management%20Plan%20Consultation%20Final%20Dec%202022%20x.pdf",area-appraisal,,,,,44002252
D_9565_1,9565,"Hernhill, Dargate",,"https://www.swale.gov.uk/assets/Planning-Forms-and-Leaflets/Planning-General/Planning-Conservation/Dargate-conservation-area-character-appraisal.pdf",area-appraisal,,,,,44001820
D_9565_2,9565,"Hernhill, Dargate",,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA21-Hernhill-Dargate-Conservation-Area-Designated-07.04.1999.pdf,area-map,,,,,44001820
D_9558_1,9558,"Doddington and Newnham",,"No Appraisal document",area-appraisal,,,,,44002226
D_9558_2,9558,"Doddington and Newnham",,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA11-Doddington-and-Newnham-Conservation-Area-Designated-03.03.1987.pdf,area-map,,,,,44002226
D_9559_1,9559,"Eastling",,"No Appraisal document",area-appraisal,,,,,44002239
D_9559_2,9559,"Eastling",,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA12-Eastling-Conservation-Area-Designated-20.04.1973.pdf,area-map,,,,,44002239
D_2142_1,2142,"Faversham, Faversham Town",,"https://swale.gov.uk/__data/assets/pdf_file/0008/453905/Faversham_CA_Appraisal_Aug_2023_V3.1_AA_Final.pdf",area-appraisal,,,,,44002114
D_9566_1,9566,"Hernhill, Fostall",,"https://www.swale.gov.uk/assets/Planning-Forms-and-Leaflets/Planning-General/Planning-Conservation/Fostall-conservation-area-character-appraisal.pdf",area-appraisal,,,,,44002011
D_9566_2,9566,"Hernhill, Fostall",,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA22-Hernhill-Fostall-Conservation-Area-Designated-07.04.1999.pdf,area-map,,,,,44002011
D_9560_1,9560,"Goodnestone",,"https://www.swale.gov.uk/assets/Planning-Forms-and-Leaflets/Planning-General/Planning-Conservation/Graveney-Church-Graveney-Bridge-and-Goodnestone-conservation-areas.pdf",area-appraisal,,,,,44002266
D_9560_2,9560,"Goodnestone",,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA16-Goodnestone-Conservation-Area-Designated-24.11.1999.pdf,area-map,,,,,44002266
D_9562_1,9562,"Graveney, Graveney Bridge",,"https://www.swale.gov.uk/assets/Planning-Forms-and-Leaflets/Planning-General/Planning-Conservation/Graveney-Church-Graveney-Bridge-and-Goodnestone-conservation-areas.pdf",area-appraisal,,,,,44002259
D_9562_2,9562,"Graveney, Graveney Bridge",,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA18-Graveney-Bridge-Conservation-Area-Designated-24.11.1999.pdf,area-map,,,,,44002259
D_9561_1,9561,"Graveney, Graveney Church",,"https://www.swale.gov.uk/assets/Planning-Forms-and-Leaflets/Planning-General/Planning-Conservation/Graveney-Church-Graveney-Bridge-and-Goodnestone-conservation-areas.pdf",area-appraisal,,,,,44002005
D_9561_2,9561,"Graveney, Graveney Church",,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA17-Graveney-Church-Conservation-Area-Designated-24.11.1999.pdf,area-map,,,,,44002005
D_9552_1,9552,"Borden, Harman's Corner",,"https://www.swale.gov.uk/assets/Planning-Forms-and-Leaflets/Planning-General/Planning-Conservation/Harmans-Corner-Borden-conservation-area-character-appraisal.pdf",area-appraisal,,,,,44001876
D_9563_1,9563,"Hartlip",,"https://services.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/Adopted_Hartlip_Conservation_Area_Appraisal_AA_Final.pdf",area-appraisal,,,,,44002311
D_9553_1,9553,"Borden, Hearts Delight",,"https://www.swale.gov.uk/assets/Planning-Forms-and-Leaflets/Planning-General/Planning-Conservation/Hearts-Delight-conservation-area-character-appraisal.pdf",area-appraisal,,,,,44002136
D_9564_1,9564,"Hernhill",,"No Appraisal document",area-appraisal,,,,,44002290
D_9564_2,9564,"Hernhill",,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA20-Hernhill-Conservation-Area-Designated-23.07.1971.pdf,area-map,,,,,44002290
D_9573_1,9573,"Milton Regis, High Street",,"https://swale.gov.uk/__data/assets/pdf_file/0004/455566/FINAL_Milton_Regis_CACA.pdf",area-appraisal,,,,,44001931
D_9588_1,9588,"Sittingbourne",,"https://services.swale.gov.uk/assets/Planning%20Policy%202019/STT_CA_Review_Adoption_version_Feb2023.pdf",area-appraisal,,,,,44002234
D_9567_1,9567,"Kingsdown",,"No Appraisal document",area-appraisal,,,,,44002070
D_9567_2,9567,"Kingsdown",,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA23-Kingsdown-Conservation-Area-Designated-07.01.1976.pdf,area-map,,,,,44002070
D_9568_1,9568,"Lewson Street",,"No Appraisal document",area-appraisal,,,,,44001980
D_9568_2,9568,"Lewson Street",,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA24-Lewson-Street-Conservation-Area-Designated-06.05.1975.pdf,area-map,,,,,44001980
D_9569_1,9569,"Lower Halstow",,"https://www.swale.gov.uk/assets/Planning-Forms-and-Leaflets/Planning-General/Planning-Conservation/Lower-Halstow-conservation-area-character-appraisal.pdf",area-appraisal,,,,,44002308
D_9569_2,9569,"Lower Halstow",,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/CA25-Lower-Halstow-Conservation-Area-Designated-02.02.2006.pdf,area-map,,,,,44002308
D_9572_1,9572,"Milstead",,"https://services.swale.gov.uk/assets/Planning-General/Planning-Policy/ConservationAreaMaps/Milsted%20CA%20Review-Final%20-Dec22%20(002)%20A.pdf",area-appraisal,,,,,44002125
D_9574_1,9574,"Newington, Church",,"No Appraisal document",area-appraisal,,,,,44002186
