reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
8984,"Abbots Langley",,"https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/f1ae8260-b127-11ed-a36d-4ffc695009c9-abbots-langley-conservation-area-appraisal-2014%20(1).pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/abbots-langley-conservation-area",,," Extra documents are available. ",,,,44009325
8985,"Batchworth Heath",,"https://cdn.threerivers.gov.uk/files/2023/02/77778de0-b12a-11ed-a36d-4ffc695009c9-batchworth-heath-conservation-area-appraisal-january-2013.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/batchworth-heath-conservation-area",,," Best Map is shown on page 18 of the appraisal document. ",,,,44009326
8987,"Chorleywood Common",,"https://cdn.threerivers.gov.uk/files/2023/02/03c9e0c0-b12d-11ed-a36d-4ffc695009c9-1-contents-and-introduction-3%20(1).pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/chorleywood-common-conservation-area",,,"Appraisal document split into multiple parts Extra documents are available. ",,,,44009328
8988,"Chorleywood, Station Estate",,"https://cdn.threerivers.gov.uk/files/2023/02/685a5de0-b131-11ed-a36d-4ffc695009c9-chorleywood-station-estate-conservation-area-2005.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/chorleywood-station-estate-conservation-area",,,"Can't find a map... appraisal document split into multiple parts Extra documents are available. ",,,,44009329
New3981,"Coppermill Lock",,"https://cdn.threerivers.gov.uk/files/2023/02/1722cb60-b136-11ed-a36d-4ffc695009c9-coppermill-lock-conservation-area-appraisal-march-2017.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/coppermill-lock-conservation-area",,," Best Map is shown on page 10 of the appraisal document. ",,,,
8990,"Croxley Green",,"https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/97293440-b1cf-11ed-a36d-4ffc695009c9-croxley-green-conservation-area-appraisal-1996.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/croxley-green-conservation-area",,," Extra documents are available. ",,,,44009331
8991,"Dickinson Square",,"https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/10fbebe0-b1d1-11ed-a36d-4ffc695009c9-dickinson-square-caa-july-2014.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/dickinson-square-conservation-area",,,"Included on map for 44009331, has separate appraisal document on different source page Extra documents are available. ",,,,44009332
8992,"Frith Wood",,"https://cdn.threerivers.gov.uk/files/2023/02/c6f3a190-b1d1-11ed-a36d-4ffc695009c9-frith-wood-conservation-area-appraisal-adopted-july-2008.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/frith-wood-conservation-area",,," Best Map is shown on page 21 of the appraisal document. ",,,,44009333
8993,"Grove Mill",,"https://cdn.threerivers.gov.uk/files/2023/02/94d99790-b1d2-11ed-a36d-4ffc695009c9-final-for-adoption-grove-mill-lane-ca-character-appraisal.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/grove-mill-lane-conservation-area",,," Best Map is shown on page 4 of the appraisal document. ",,,,44009334
8994,"Heronsgate",,"https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/7f16a640-b1d3-11ed-a36d-4ffc695009c9-final-heronsgate-ca-appraisal-2012-final.pdf","https://frontend-trdc.prod.trdc.blazecms.app/services/planning/heritage-urban-design/heronsgate-conservation-area",,," Extra documents are available. ",,,,44009335
8995,"Hunton Bridge",,"https://cdn.threerivers.gov.uk/files/2023/02/e6089a60-b1d4-11ed-a36d-4ffc695009c9-hunton-bridge-conservation-area-appraisal-july-2008.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/hunton-bridge-conservation-area",,," Best Map is shown on page 25 of the appraisal document. ",,,,44009336
8996,"Loudwater",,"https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/ae735da0-b1d5-11ed-a36d-4ffc695009c9-loudwater-estate-conservation-area-appraisal-2013-website1.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/loudwater-estate-conservation-area",,," Extra documents are available.  Best Map is shown on page 26 of the appraisal document. ",,,,44009337
8999,"Moor Park",,"https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/dc2a2d30-b1d7-11ed-a36d-4ffc695009c9-moor-park-ca-appraisal-oct-2006-adopted-nov-2006.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/moor-park-conservation-area",,," Extra documents are available. ",,,,44009340
8997,"Outer Loudwater",,"https://cdn.threerivers.gov.uk/files/2023/02/e8adccf0-b1d8-11ed-a36d-4ffc695009c9-outer-loudwater-conservation-area-appraisal-2007.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/outer-loudwater-conservation-area",,," Extra documents are available.  Best Map is shown on page 18 of the appraisal document. ",,,,44009338
8998,"Oxhey Hall",,"https://www.threerivers.gov.uk/services/planning/heritage-urban-design/oxhey-hall-conservation-area","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/oxhey-hall-conservation-area",,," Extra documents are available. ",,,,44009339
9002,"Rickmansworth Town Centre",,"https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/dba405e0-b1da-11ed-a36d-4ffc695009c9-rickmansworth-conservation-area-appraisal-1993.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/rickmansworth-conservation-area",,,"Map covers 44009343, 44009327, 44009341, 44009342. Appraisal seems to only be Town Centre Extra documents are available. ",,,,44009343
8986,"Rickmansworth, Cedars Avenue",,"https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/1ab98ed0-b438-11ed-b196-ebac57dd4886-nightingale-road-upper-nightingale-road-and-cedars-avenue-conservation-area-appraisal-2007.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/rickmansworth-conservation-area",,,"https://cdn.threerivers.gov.uk/files/2023/02/63299070-b438-11ed-b196-ebac57dd4886-appendix-3-cedars-avenue-and--nightingale-road---map.pdf Extra documents are available. ",,,,44009327
9000,"Rickmansworth, Nightingale Road",,"https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/1ab98ed0-b438-11ed-b196-ebac57dd4886-nightingale-road-upper-nightingale-road-and-cedars-avenue-conservation-area-appraisal-2007.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/rickmansworth-conservation-area",,,"https://cdn.threerivers.gov.uk/files/2023/02/63299070-b438-11ed-b196-ebac57dd4886-appendix-3-cedars-avenue-and--nightingale-road---map.pdf Extra documents are available. ",,,,44009341
9001,"Rickmansworth, Upper Nightingale Road",,"https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/1ab98ed0-b438-11ed-b196-ebac57dd4886-nightingale-road-upper-nightingale-road-and-cedars-avenue-conservation-area-appraisal-2007.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/rickmansworth-conservation-area",,,"https://cdn.threerivers.gov.uk/files/2023/02/6cd72240-b438-11ed-b196-ebac57dd4886-appendix-3-upper-nightingale-road---map.pdf Extra documents are available. ",,,,44009342
HE_CA11,"Church End, Sarratt",,"https://cdn-trdc.prod.trdc.blazecms.app/files/2023/02/89037f70-b1dd-11ed-a36d-4ffc695009c9-church-end-sarratt-conservation-area-appraisal-1994.pdf","https://www.threerivers.gov.uk/services/planning/heritage-urban-design/sarratt-conservation-area",,," Extra documents are available. ",,,,44008709
