reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
3052,"Almondbury",,"No Appraisal document","https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/conservation-area-maps.aspx",,,"",,,,44006374
3083,"Armitage Bridge",,"No Appraisal document","https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/conservation-area-maps.aspx",,,"",,,,44006390
3042,"Batley Market Place",,"https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/pdf/conservation-appraisals/BatleyMarketPlace.pdf","https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/conservation-area-maps.aspx",,,"",,2006-01-01,,44006371
3115,"Birkby",,"No Appraisal document","https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/conservation-area-maps.aspx",,,"",,,,44006420
3118,"Birstall",,"https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/pdf/conservation-appraisals/Birstall.pdf","https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/conservation-area-maps.aspx",,,"",,1998-01-01,,44006423
3084,"Butterley",,"No Appraisal document","https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/conservation-area-maps.aspx",,,"",,,,44006391
3122,"Cross Bank Batley",,"https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/pdf/conservation-appraisals/CrossbankBatley.pdf","https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/conservation-area-maps.aspx",,,"",,,,44006426
3085,"Dewsbury Town Centre",,"https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/pdf/conservation-appraisals/DewsburyTownCentre.pdf","https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/conservation-area-maps.aspx",,,"",,1981-03-01,,44006392
3086,"East Brierley",,"https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/pdf/conservation-appraisals/EastBierley.pdf","https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/conservation-area-maps.aspx",,,"",,1981-01-01,,44006394
3053,"Edgerton",,"https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/pdf/conservation-appraisals/Edgerton.pdf","https://www.kirklees.gov.uk/beta/trees-listing-and-conservation/conservation-area-maps.aspx",,,"",,1976-01-01,,44006375
