reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_2143_1,2143,"Brookland",,"No Appraisal document",area-appraisal,,,1973-11-02,,44007329
D_2143_2,2143,"Brookland",,https://folkestone-hythe.maps.arcgis.com/apps/webappviewer/index.html?id=95f9db5c8443496aa543e7d4193717c8,area-map,,,1973-11-02,,44007329
D_5731_1,5731,"Dungeness","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals","https://www.folkestone-hythe.gov.uk/downloads/file/2495/dungeness-conservation-area-appraisal-part-1",area-appraisal,,,2008-08-11,,44007328
D_5731_2,5731,"Dungeness","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals",https://www.folkestone-hythe.gov.uk/downloads/file/2492/appendix-2b-analysis-maps-history,area-map,,,2008-08-11,,44007328
D_5743_1,5743,"Dymchurch High Street",,"No Appraisal document",area-appraisal,,,1971-12-03,,44007322
D_5743_2,5743,"Dymchurch High Street",,https://folkestone-hythe.maps.arcgis.com/apps/webappviewer/index.html?id=95f9db5c8443496aa543e7d4193717c8,area-map,,,1971-12-03,,44007322
D_5742_1,5742,"Dymchurch, Church Area",,"No Appraisal document",area-appraisal,,,1971-12-03,,44007321
D_5742_2,5742,"Dymchurch, Church Area",,https://folkestone-hythe.maps.arcgis.com/apps/webappviewer/index.html?id=95f9db5c8443496aa543e7d4193717c8,area-map,,,1971-12-03,,44007321
D_5736_1,5736,"Elham","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals","https://www.folkestone-hythe.gov.uk/downloads/file/2502/elham-conservation-area-appraisal-27-november-2008-part-1",area-appraisal,,,2008-11-27,,44007317
D_5736_2,5736,"Elham","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals",https://www.folkestone-hythe.gov.uk/downloads/file/2505/appendix-2a-analysis-maps-part-1,area-map,,,2008-11-27,,44007317
D_5737_1,5737,"Etchinghill","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals","https://www.folkestone-hythe.gov.uk/downloads/file/2476/etchinghill-conservation-area-appraisal",area-appraisal,,,1973-07-20,,44007334
D_5737_2,5737,"Etchinghill","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals",https://www.folkestone-hythe.gov.uk/downloads/file/2475/appendix-2-analysis-maps,area-map,,,1973-07-20,,44007334
D_5975_1,5975,"Folkestone old town ","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals","https://www.folkestone-hythe.gov.uk/downloads/file/2472/folkestone-old-town-conservation-area-appraisal",area-appraisal,,,2005-01-01,,44007333
D_5975_2,5975,"Folkestone old town ","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals",https://www.folkestone-hythe.gov.uk/downloads/file/2473/appendix-1-maps,area-map,,,2005-01-01,,44007333
D_5738_1,5738,"Frogholt","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals","https://www.folkestone-hythe.gov.uk/downloads/file/2507/frogholt-conservation-area-appraisal-11-february-2009",area-appraisal,,,1990-08-29,,44007319
D_5738_2,5738,"Frogholt","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals",https://www.folkestone-hythe.gov.uk/downloads/file/2506/appendix-2-analysis-maps,area-map,,,1990-08-29,,44007319
D_5796_1,5796,"Hythe","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals","https://www.folkestone-hythe.gov.uk/downloads/file/2514/hythe-conservation-area-appraisal-8-may-2008",area-appraisal,,,1969-11-14,,44007332
D_5796_2,5796,"Hythe","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals",https://www.folkestone-hythe.gov.uk/downloads/file/2512/appendix-2a-analysis-maps-part-1,area-map,,,1969-11-14,,44007332
D_5739_1,5739,"Littlestone",,"No Appraisal document",area-appraisal,,,1990-04-17,,44007331
D_5739_2,5739,"Littlestone",,https://folkestone-hythe.maps.arcgis.com/apps/webappviewer/index.html?id=95f9db5c8443496aa543e7d4193717c8,area-map,,,1990-04-17,,44007331
D_5740_1,5740,"Lydd",,"No Appraisal document",area-appraisal,,,1991-08-28,,44007323
D_5740_2,5740,"Lydd",,https://folkestone-hythe.maps.arcgis.com/apps/webappviewer/index.html?id=95f9db5c8443496aa543e7d4193717c8,area-map,,,1991-08-28,,44007323
D_5745_1,5745,"Lympne","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals","https://www.folkestone-hythe.gov.uk/downloads/file/2480/lympne-conservation-area-appraisal",area-appraisal,,,1971-03-12,,44007320
D_5745_2,5745,"Lympne","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals",https://www.folkestone-hythe.gov.uk/downloads/file/2479/appendix-2-analysis-maps,area-map,,,1971-03-12,,44007320
D_5794_1,5794,"New Romney, Cannon Street","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals","https://www.folkestone-hythe.gov.uk/downloads/file/2482/new-romney-part-1",area-appraisal,,,1971-02-05,,44007327
D_5794_2,5794,"New Romney, Cannon Street","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals",https://folkestone-hythe.maps.arcgis.com/apps/webappviewer/index.html?id=95f9db5c8443496aa543e7d4193717c8,area-map,,,1971-02-05,,44007327
D_5791_1,5791,"New Romney, High Street","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals","https://www.folkestone-hythe.gov.uk/downloads/file/2482/new-romney-part-1",area-appraisal,,,1993-04-07,,44007326
D_5791_2,5791,"New Romney, High Street","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals",https://folkestone-hythe.maps.arcgis.com/apps/webappviewer/index.html?id=95f9db5c8443496aa543e7d4193717c8,area-map,,,1993-04-07,,44007326
D_5783_1,5783,"Newchurch",,"No Appraisal document",area-appraisal,,,1973-09-07,,44007324
D_5783_2,5783,"Newchurch",,https://folkestone-hythe.maps.arcgis.com/apps/webappviewer/index.html?id=95f9db5c8443496aa543e7d4193717c8,area-map,,,1973-09-07,,44007324
D_5789_1,5789,"Newington","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals","https://www.folkestone-hythe.gov.uk/downloads/file/2490/newington-conservation-area-appraisal",area-appraisal,,,1995-01-05,,44007318
D_5789_2,5789,"Newington","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals",https://www.folkestone-hythe.gov.uk/downloads/file/2489/appendix-2-analysis-maps,area-map,,,1995-01-05,,44007318
D_5798_1,5798,"Old Romney",,"No Appraisal document",area-appraisal,,,1973-09-07,,44007330
D_5798_2,5798,"Old Romney",,https://folkestone-hythe.maps.arcgis.com/apps/webappviewer/index.html?id=95f9db5c8443496aa543e7d4193717c8,area-map,,,1973-09-07,,44007330
D_5799_1,5799,"Postling","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals","https://www.folkestone-hythe.gov.uk/downloads/file/2517/postling-conservation-area-appraisal-15-april-2009",area-appraisal,,,2009-05-28,,44007316
D_5799_2,5799,"Postling","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals",https://www.folkestone-hythe.gov.uk/downloads/file/2516/appendix-2-analysis-maps,area-map,,,2009-05-28,,44007316
D_5800_1,5800,"Saltwood","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals","https://www.folkestone-hythe.gov.uk/downloads/file/2521/saltwood-conservation-area-appraisal-22-may-2008-part-1",area-appraisal,,,2008-05-22,,44007325
D_5800_2,5800,"Saltwood","https://www.folkestone-hythe.gov.uk/planning/conservation-area-appraisals",https://www.folkestone-hythe.gov.uk/downloads/file/2526/appendix-2a-analysis-maps-part-1,area-map,,,2008-05-22,,44007325
D_5801_1,5801,"Sandgate High Street","https://www.folkestone-hythe.gov.uk/downloads/download/260/sandgate-conservation-area-appraisal","https://www.folkestone-hythe.gov.uk/downloads/file/2535/sandgate-draft-conservation-area-appraisal-14-october-2009-part-1",area-appraisal,,,2009-10-14,,44007037
