reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_5465_1,5465,"Acton Burnell","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-central-shropshire/","No Appraisal document",area-appraisal,,,,,44003842
D_5465_2,5465,"Acton Burnell","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-central-shropshire/",https://next.shropshire.gov.uk/media/pdhhlrnu/acton-burnell.pdf,area-map,,,,,44003842
D_5479_1,5479,"Alberbury","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-central-shropshire/","No Appraisal document",area-appraisal,,,,,44003843
D_5479_2,5479,"Alberbury","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-central-shropshire/",https://next.shropshire.gov.uk/media/eojpqwkw/alberbury.pdf,area-map,,,,,44003843
D_5480_1,5480,"Astley","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-central-shropshire/","No Appraisal document",area-appraisal,,,,,44003941
D_5480_2,5480,"Astley","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-central-shropshire/",https://next.shropshire.gov.uk/media/md0jx44n/astley.pdf,area-map,,,,,44003941
D_9534_1,9534,"Baschurch Centre","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-north-shropshire/","No Appraisal document",area-appraisal,,,,,44003945
D_9534_2,9534,"Baschurch Centre","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-north-shropshire/",https://next.shropshire.gov.uk/media/ngqb35n3/baschurch-centre.pdf,area-map,,,,,44003945
D_9535_1,9535,"Baschurch Station","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-north-shropshire/","No Appraisal document",area-appraisal,,,,,44003943
D_9535_2,9535,"Baschurch Station","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-north-shropshire/",https://next.shropshire.gov.uk/media/5hspbctz/baschurch-station.pdf,area-map,,,,,44003943
D_5524_1,5524,"Belle Vue","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-central-shropshire/","No Appraisal document",area-appraisal,,,,,44003839
D_5524_2,5524,"Belle Vue","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-central-shropshire/",https://next.shropshire.gov.uk/media/vwxgpads/belle-vue.pdf,area-map,,,,,44003839
D_5481_1,5481,"Cardington","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-central-shropshire/","No Appraisal document",area-appraisal,,,,,44003844
D_5481_2,5481,"Cardington","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-central-shropshire/",https://next.shropshire.gov.uk/media/ftfjoad4/cardington.pdf,area-map,,,,,44003844
D_2886_1,2886,"Chelmarsh","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-south-shropshire/","No Appraisal document",area-appraisal,,,,,44003920
D_2886_2,2886,"Chelmarsh","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-south-shropshire/",https://next.shropshire.gov.uk/media/3mcbia0z/chelmarsh.pdf,area-map,,,,,44003920
D_1567_1,1567,"Cheney Longville","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-south-shropshire/","No Appraisal document",area-appraisal,,,,,44003857
D_1567_2,1567,"Cheney Longville","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-south-shropshire/",https://next.shropshire.gov.uk/media/g45n3c01/cheney-longville.pdf,area-map,,,,,44003857
D_9536_1,9536,"Cheswardine","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-north-shropshire/","No Appraisal document",area-appraisal,,,,,44003924
D_9536_2,9536,"Cheswardine","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-north-shropshire/",https://next.shropshire.gov.uk/media/h4cci52s/cheswardine.pdf,area-map,,,,,44003924
D_1534_1,1534,"Chirbury","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-south-shropshire/","No Appraisal document",area-appraisal,,,,,44003858
D_1534_2,1534,"Chirbury","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-south-shropshire/",https://next.shropshire.gov.uk/media/clhbv1is/chirbury.pdf,area-map,,,,,44003858
D_5482_1,5482,"Church Pulverbatch","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-central-shropshire/","No Appraisal document",area-appraisal,,,,,44003845
D_5482_2,5482,"Church Pulverbatch","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-central-shropshire/",https://next.shropshire.gov.uk/media/q4lpj2gn/church-pulverbatch.pdf,area-map,,,,,44003845
D_1568_1,1568,"Church Stretton","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-south-shropshire/","No Appraisal document",area-appraisal,,,,,44005394
D_1568_2,1568,"Church Stretton","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-south-shropshire/",https://next.shropshire.gov.uk/media/gpbbyzhc/church-stretton.pdf,area-map,,,,,44005394
D_2887_1,2887,"Claverley","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-south-shropshire/","No Appraisal document",area-appraisal,,,,,44003921
D_2887_2,2887,"Claverley","https://next.shropshire.gov.uk/environment/historic-environment/conservation-areas/conservation-areas-in-south-shropshire/",https://next.shropshire.gov.uk/media/of1lides/claverley.pdf,area-map,,,,,44003921
