reference,name,designation-date,document-url,documentation-url,geometry,point,notes,entry_date,start_date,end_date,entity
1617,"Aldingbourne Church Road",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,,"  Best Map is shown on page 8 of the appraisal document. ",,,,44002080
1618,"Aldwick",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 12 of the appraisal document. ",,,,44002138
1620,"Angmering",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 14 of the appraisal document. ",,,,44001981
New6,"Arundel",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 16 of the appraisal document. ",,,,
1624,"Barnham (Church Lane)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 18 of the appraisal document. ",,,,44002313
1626,"Bognor Regis (Aldwick Road)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 23 of the appraisal document. ",,,,44002008
1627,"Bognor Regis (Railway Station)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 26 of the appraisal document. ",,,,44001794
1628,"Bognor Regis (The Steyne and Waterloo Square)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 28 of the appraisal document. ",,,,44001905
1633,"Bognor Regis (Upper Bognor Road and Mead Lane)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 31 of the appraisal document. ",,,,44001812
New12,"Burpham and Wepham",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 35 of the appraisal document. ",,,,
New13,"Clapham",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 38 of the appraisal document. ",,,,
1640,"East Preston/Rustington (Station Road)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 42 of the appraisal document. ",,,,44001888
1639,"Eastergate (Church Lane) and Eastergate (Square)",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 40 of the appraisal document. ",,,,44002131
1641,"Felpham",,"https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1722.pdf&ver=1371","https://www.arun.gov.uk/conservation-areas#details",,," Best Map is shown on page 44 of the appraisal document. ",,,,44001964
