reference,conservation-area,name,documentation-url,document-url,document-type,notes,entry_date,start_date,end_date,entity
D_5979_1,5979,"Abington Park","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/11324/download",area-appraisal,,,,,44002556
D_5979_2,5979,"Abington Park","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/11330/download,area-map,,,,,44002556
D_5919_1,5919,"Abthorpe","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/10871/download",area-appraisal,,,,,44006026
D_5919_2,5919,"Abthorpe","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/10874/download,area-map,,,,,44006026
D_5920_1,5920,"Adstone","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/10877/download",area-appraisal,,,,,44006075
D_5920_2,5920,"Adstone","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/10880/download,area-map,,,,,44006075
D_5921_1,5921,"Alderton","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/10883/download",area-appraisal,,,,,44005299
D_5921_2,5921,"Alderton","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/10886/download,area-map,,,,,44005299
D_4800_1,4800,"All Saints","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/11333/download",area-appraisal,,,,,44005239
D_4800_2,4800,"All Saints","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/11339/download,area-map,,,,,44005239
D_6009_1,6009,"Ashby St Ledgers","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/10382/download",area-appraisal,,,,,44003630
D_6009_2,6009,"Ashby St Ledgers","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/10385/download,area-map,,,,,44003630
D_10132_1,10132,"Astrop","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/10889/download",area-appraisal,,,,,44006628
D_10132_2,10132,"Astrop","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/10892/download,area-map,,,,,44006628
D_5922_1,5922,"Aynho","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/10895/download",area-appraisal,,,,,44006076
D_5922_2,5922,"Aynho","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals",https://cms.westnorthants.gov.uk/media/10898/download,area-map,,,,,44006076
D_6008_1,6008,"Badby","https://www.westnorthants.gov.uk/designated-heritage-assets/conservation-areas/conservation-area-appraisals","https://cms.westnorthants.gov.uk/media/10394/download",area-appraisal,,,,,44003626
